3.543297576904296875e+01,1.395876922607421875e+02
3.543301773071289062e+01,1.395876617431640625e+02
3.543305587768554688e+01,1.395876312255859375e+02
3.543309020996093750e+01,1.395876007080078125e+02
3.543312835693359375e+01,1.395875549316406250e+02
3.543317413330078125e+01,1.395875244140625000e+02
3.543321609497070312e+01,1.395875091552734375e+02
3.543324661254882812e+01,1.395875091552734375e+02
3.543328094482421875e+01,1.395875091552734375e+02
3.543331146240234375e+01,1.395875244140625000e+02
3.543334197998046875e+01,1.395875549316406250e+02
3.543336868286132812e+01,1.395876007080078125e+02
3.543338775634765625e+01,1.395876617431640625e+02
3.543339920043945312e+01,1.395877227783203125e+02
3.543339920043945312e+01,1.395877838134765625e+02
3.543339157104492188e+01,1.395878448486328125e+02
3.543338394165039062e+01,1.395879058837890625e+02
3.543337249755859375e+01,1.395879669189453125e+02
3.543336105346679688e+01,1.395880279541015625e+02
3.543334960937500000e+01,1.395880889892578125e+02
3.543334197998046875e+01,1.395881500244140625e+02
3.543334197998046875e+01,1.395882110595703125e+02
3.543334579467773438e+01,1.395882568359375000e+02
3.543334960937500000e+01,1.395883026123046875e+02
3.543335342407226562e+01,1.395883331298828125e+02
3.543335342407226562e+01,1.395883636474609375e+02
3.543335342407226562e+01,1.395883789062500000e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395883941650390625e+02
3.543335342407226562e+01,1.395884094238281250e+02
3.543335342407226562e+01,1.395884246826171875e+02
3.543335342407226562e+01,1.395884399414062500e+02
3.543335342407226562e+01,1.395884704589843750e+02
3.543335342407226562e+01,1.395885009765625000e+02
3.543334960937500000e+01,1.395885467529296875e+02
3.543334579467773438e+01,1.395886077880859375e+02
3.543333816528320312e+01,1.395886535644531250e+02
3.543333053588867188e+01,1.395886993408203125e+02
3.543332290649414062e+01,1.395887298583984375e+02
3.543331527709960938e+01,1.395887756347656250e+02
3.543330764770507812e+01,1.395888061523437500e+02
3.543330001831054688e+01,1.395888366699218750e+02
3.543329620361328125e+01,1.395888671875000000e+02
3.543328857421875000e+01,1.395888977050781250e+02
3.543328094482421875e+01,1.395889282226562500e+02
3.543327713012695312e+01,1.395889434814453125e+02
3.543327713012695312e+01,1.395889434814453125e+02
3.543327331542968750e+01,1.395889587402343750e+02
3.543327331542968750e+01,1.395889587402343750e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326950073242188e+01,1.395889739990234375e+02
3.543326187133789062e+01,1.395889892578125000e+02
3.543325042724609375e+01,1.395890350341796875e+02
3.543323898315429688e+01,1.395890808105468750e+02
3.543322372436523438e+01,1.395891265869140625e+02
3.543321228027343750e+01,1.395891571044921875e+02
3.543320083618164062e+01,1.395891876220703125e+02
3.543319320678710938e+01,1.395892333984375000e+02
3.543318939208984375e+01,1.395892639160156250e+02
3.543319320678710938e+01,1.395893096923828125e+02
3.543320465087890625e+01,1.395893402099609375e+02
3.543322753906250000e+01,1.395893707275390625e+02
3.543325805664062500e+01,1.395894012451171875e+02
3.543329238891601562e+01,1.395894165039062500e+02
3.543332290649414062e+01,1.395894165039062500e+02
3.543336105346679688e+01,1.395894317626953125e+02
3.543339538574218750e+01,1.395894470214843750e+02
3.543343353271484375e+01,1.395894622802734375e+02
3.543347549438476562e+01,1.395894927978515625e+02
3.543351745605468750e+01,1.395895080566406250e+02
3.543356323242187500e+01,1.395895233154296875e+02
3.543360900878906250e+01,1.395895538330078125e+02
3.543365859985351562e+01,1.395895690917968750e+02
3.543370437622070312e+01,1.395895843505859375e+02
3.543375396728515625e+01,1.395896148681640625e+02
3.543380355834960938e+01,1.395896453857421875e+02
3.543385696411132812e+01,1.395896606445312500e+02
3.543390655517578125e+01,1.395896911621093750e+02
3.543395996093750000e+01,1.395897216796875000e+02
3.543401718139648438e+01,1.395897369384765625e+02
3.543407058715820312e+01,1.395897674560546875e+02
3.543411636352539062e+01,1.395897827148437500e+02
3.543415832519531250e+01,1.395898132324218750e+02
3.543420410156250000e+01,1.395898284912109375e+02
3.543424224853515625e+01,1.395898590087890625e+02
3.543427658081054688e+01,1.395898895263671875e+02
3.543430709838867188e+01,1.395899047851562500e+02
3.543433380126953125e+01,1.395899353027343750e+02
3.543435287475585938e+01,1.395899658203125000e+02
3.543438339233398438e+01,1.395899963378906250e+02
3.543441009521484375e+01,1.395900421142578125e+02
3.543443679809570312e+01,1.395900726318359375e+02
3.543446350097656250e+01,1.395901184082031250e+02
3.543447875976562500e+01,1.395901489257812500e+02
3.543448638916015625e+01,1.395901641845703125e+02
3.543450164794921875e+01,1.395901947021484375e+02
3.543451309204101562e+01,1.395902099609375000e+02
3.543452453613281250e+01,1.395902404785156250e+02
3.543453979492187500e+01,1.395902709960937500e+02
3.543455886840820312e+01,1.395903167724609375e+02
3.543457794189453125e+01,1.395903625488281250e+02
3.543460083007812500e+01,1.395903930664062500e+02
3.543462371826171875e+01,1.395904388427734375e+02
3.543465423583984375e+01,1.395904846191406250e+02
3.543467712402343750e+01,1.395905151367187500e+02
3.543470001220703125e+01,1.395905609130859375e+02
3.543473052978515625e+01,1.395906219482421875e+02
3.543475723266601562e+01,1.395906829833984375e+02
3.543478775024414062e+01,1.395907287597656250e+02
3.543481445312500000e+01,1.395907745361328125e+02
3.543484878540039062e+01,1.395908355712890625e+02
3.543487548828125000e+01,1.395908813476562500e+02
3.543489837646484375e+01,1.395909271240234375e+02
3.543492126464843750e+01,1.395909729003906250e+02
3.543494033813476562e+01,1.395910034179687500e+02
3.543495559692382812e+01,1.395910339355468750e+02
3.543496704101562500e+01,1.395910491943359375e+02
3.543496704101562500e+01,1.395910644531250000e+02
3.543497085571289062e+01,1.395910644531250000e+02
3.543497085571289062e+01,1.395910644531250000e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497467041015625e+01,1.395910797119140625e+02
3.543497848510742188e+01,1.395910797119140625e+02
3.543498229980468750e+01,1.395910949707031250e+02
3.543499374389648438e+01,1.395911102294921875e+02
3.543500900268554688e+01,1.395911407470703125e+02
3.543502807617187500e+01,1.395911712646484375e+02
3.543504714965820312e+01,1.395912017822265625e+02
3.543506622314453125e+01,1.395912322998046875e+02
3.543509674072265625e+01,1.395912933349609375e+02
3.543512725830078125e+01,1.395913391113281250e+02
3.543515777587890625e+01,1.395914001464843750e+02
3.543518829345703125e+01,1.395914459228515625e+02
3.543521881103515625e+01,1.395915069580078125e+02
3.543525314331054688e+01,1.395915527343750000e+02
3.543528366088867188e+01,1.395916137695312500e+02
3.543531799316406250e+01,1.395916748046875000e+02
3.543535232543945312e+01,1.395917358398437500e+02
3.543538284301757812e+01,1.395917968750000000e+02
3.543541336059570312e+01,1.395918426513671875e+02
3.543544387817382812e+01,1.395919036865234375e+02
3.543547439575195312e+01,1.395919494628906250e+02
3.543550109863281250e+01,1.395920104980468750e+02
3.543552780151367188e+01,1.395920562744140625e+02
3.543555831909179688e+01,1.395921020507812500e+02
3.543558883666992188e+01,1.395921630859375000e+02
3.543562316894531250e+01,1.395922088623046875e+02
3.543564987182617188e+01,1.395922546386718750e+02
3.543567276000976562e+01,1.395923004150390625e+02
3.543569946289062500e+01,1.395923461914062500e+02
3.543572235107421875e+01,1.395923919677734375e+02
3.543574905395507812e+01,1.395924224853515625e+02
3.543576812744140625e+01,1.395924682617187500e+02
3.543578720092773438e+01,1.395924987792968750e+02
3.543579864501953125e+01,1.395925140380859375e+02
3.543581008911132812e+01,1.395925445556640625e+02
3.543581771850585938e+01,1.395925598144531250e+02
3.543583679199218750e+01,1.395925903320312500e+02
3.543585968017578125e+01,1.395926361083984375e+02
3.543588256835937500e+01,1.395926818847656250e+02
3.543590927124023438e+01,1.395927276611328125e+02
3.543593597412109375e+01,1.395927734375000000e+02
3.543596649169921875e+01,1.395928192138671875e+02
3.543598937988281250e+01,1.395928802490234375e+02
3.543600845336914062e+01,1.395929107666015625e+02
3.543602752685546875e+01,1.395929565429687500e+02
3.543603897094726562e+01,1.395929870605468750e+02
3.543604660034179688e+01,1.395930023193359375e+02
3.543604660034179688e+01,1.395930175781250000e+02
3.543604660034179688e+01,1.395930175781250000e+02
3.543604660034179688e+01,1.395930175781250000e+02
3.543604660034179688e+01,1.395930175781250000e+02
3.543604660034179688e+01,1.395930175781250000e+02
3.543605041503906250e+01,1.395930328369140625e+02
3.543605041503906250e+01,1.395930328369140625e+02
3.543605041503906250e+01,1.395930328369140625e+02
3.543605041503906250e+01,1.395930328369140625e+02
3.543605041503906250e+01,1.395930328369140625e+02
3.543605422973632812e+01,1.395930480957031250e+02
3.543606185913085938e+01,1.395930786132812500e+02
3.543606948852539062e+01,1.395931091308593750e+02
3.543607330322265625e+01,1.395931396484375000e+02
3.543607711791992188e+01,1.395931854248046875e+02
3.543608093261718750e+01,1.395932159423828125e+02
3.543608093261718750e+01,1.395932617187500000e+02
3.543608093261718750e+01,1.395933074951171875e+02
3.543607711791992188e+01,1.395933685302734375e+02
3.543606567382812500e+01,1.395934295654296875e+02
3.543605422973632812e+01,1.395934906005859375e+02
3.543603515625000000e+01,1.395935516357421875e+02
3.543601608276367188e+01,1.395936126708984375e+02
3.543599700927734375e+01,1.395936889648437500e+02
3.543597412109375000e+01,1.395937500000000000e+02
3.543595123291015625e+01,1.395938110351562500e+02
3.543593215942382812e+01,1.395938873291015625e+02
3.543591308593750000e+01,1.395939331054687500e+02
3.543589782714843750e+01,1.395939941406250000e+02
3.543588256835937500e+01,1.395940399169921875e+02
3.543587112426757812e+01,1.395940704345703125e+02
3.543585968017578125e+01,1.395941009521484375e+02
3.543585205078125000e+01,1.395941314697265625e+02
3.543584442138671875e+01,1.395941619873046875e+02
3.543583679199218750e+01,1.395941772460937500e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543583297729492188e+01,1.395941925048828125e+02
3.543582916259765625e+01,1.395942077636718750e+02
3.543582534790039062e+01,1.395942077636718750e+02
3.543582153320312500e+01,1.395942382812500000e+02
3.543581008911132812e+01,1.395942535400390625e+02
3.543579864501953125e+01,1.395942993164062500e+02
3.543578720092773438e+01,1.395943298339843750e+02
3.543577194213867188e+01,1.395943756103515625e+02
3.543575668334960938e+01,1.395944213867187500e+02
3.543573760986328125e+01,1.395944824218750000e+02
3.543572235107421875e+01,1.395945281982421875e+02
3.543569946289062500e+01,1.395945892333984375e+02
3.543568420410156250e+01,1.395946350097656250e+02
3.543566894531250000e+01,1.395946960449218750e+02
3.543565368652343750e+01,1.395947570800781250e+02
3.543563461303710938e+01,1.395948181152343750e+02
3.543561553955078125e+01,1.395948791503906250e+02
3.543560028076171875e+01,1.395949401855468750e+02
3.543557739257812500e+01,1.395950012207031250e+02
3.543555831909179688e+01,1.395950775146484375e+02
3.543554306030273438e+01,1.395951232910156250e+02
3.543552398681640625e+01,1.395951843261718750e+02
3.543550491333007812e+01,1.395952453613281250e+02
3.543548583984375000e+01,1.395953063964843750e+02
3.543546676635742188e+01,1.395953674316406250e+02
3.543544769287109375e+01,1.395954437255859375e+02
3.543543243408203125e+01,1.395954895019531250e+02
3.543541336059570312e+01,1.395955505371093750e+02
3.543539428710937500e+01,1.395956115722656250e+02
3.543537139892578125e+01,1.395956726074218750e+02
3.543535232543945312e+01,1.395957489013671875e+02
3.543533325195312500e+01,1.395958099365234375e+02
3.543531036376953125e+01,1.395958862304687500e+02
3.543528747558593750e+01,1.395959625244140625e+02
3.543526840209960938e+01,1.395960235595703125e+02
3.543524932861328125e+01,1.395960845947265625e+02
3.543523025512695312e+01,1.395961456298828125e+02
3.543521118164062500e+01,1.395962066650390625e+02
3.543519210815429688e+01,1.395962677001953125e+02
3.543517303466796875e+01,1.395963287353515625e+02
3.543515777587890625e+01,1.395963897705078125e+02
3.543514251708984375e+01,1.395964355468750000e+02
3.543513488769531250e+01,1.395964660644531250e+02
3.543512344360351562e+01,1.395964965820312500e+02
3.543511962890625000e+01,1.395965118408203125e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511962890625000e+01,1.395965270996093750e+02
3.543511581420898438e+01,1.395965270996093750e+02
3.543511581420898438e+01,1.395965270996093750e+02
3.543511199951171875e+01,1.395965423583984375e+02
3.543510818481445312e+01,1.395965576171875000e+02
3.543510055541992188e+01,1.395965728759765625e+02
3.543509292602539062e+01,1.395966033935546875e+02
3.543508911132812500e+01,1.395966186523437500e+02
3.543508148193359375e+01,1.395966491699218750e+02
3.543507385253906250e+01,1.395966644287109375e+02
3.543507003784179688e+01,1.395966949462890625e+02
3.543506240844726562e+01,1.395967102050781250e+02
3.543505859375000000e+01,1.395967254638671875e+02
3.543505096435546875e+01,1.395967559814453125e+02
3.543504333496093750e+01,1.395967864990234375e+02
3.543503189086914062e+01,1.395968170166015625e+02
3.543502044677734375e+01,1.395968627929687500e+02
3.543500900268554688e+01,1.395968933105468750e+02
3.543499374389648438e+01,1.395969390869140625e+02
3.543497848510742188e+01,1.395969848632812500e+02
3.543496322631835938e+01,1.395970458984375000e+02
3.543494796752929688e+01,1.395970916748046875e+02
3.543493270874023438e+01,1.395971527099609375e+02
3.543491363525390625e+01,1.395972137451171875e+02
3.543489074707031250e+01,1.395972747802734375e+02
3.543487167358398438e+01,1.395973510742187500e+02
3.543485260009765625e+01,1.395974121093750000e+02
3.543483734130859375e+01,1.395974578857421875e+02
3.543482208251953125e+01,1.395975189208984375e+02
3.543480682373046875e+01,1.395975646972656250e+02
3.543478775024414062e+01,1.395976257324218750e+02
3.543476867675781250e+01,1.395976867675781250e+02
3.543475341796875000e+01,1.395977478027343750e+02
3.543473052978515625e+01,1.395978088378906250e+02
3.543471527099609375e+01,1.395978698730468750e+02
3.543469619750976562e+01,1.395979309082031250e+02
3.543468093872070312e+01,1.395979766845703125e+02
3.543466567993164062e+01,1.395980224609375000e+02
3.543465042114257812e+01,1.395980682373046875e+02
3.543463516235351562e+01,1.395981140136718750e+02
3.543461990356445312e+01,1.395981597900390625e+02
3.543460464477539062e+01,1.395982208251953125e+02
3.543458938598632812e+01,1.395982818603515625e+02
3.543456649780273438e+01,1.395983428955078125e+02
3.543454742431640625e+01,1.395984039306640625e+02
3.543452835083007812e+01,1.395984649658203125e+02
3.543451309204101562e+01,1.395985107421875000e+02
3.543449783325195312e+01,1.395985717773437500e+02
3.543447875976562500e+01,1.395986175537109375e+02
3.543446350097656250e+01,1.395986785888671875e+02
3.543444442749023438e+01,1.395987396240234375e+02
3.543442916870117188e+01,1.395988006591796875e+02
3.543441009521484375e+01,1.395988464355468750e+02
3.543439483642578125e+01,1.395988922119140625e+02
3.543438339233398438e+01,1.395989379882812500e+02
3.543437576293945312e+01,1.395989990234375000e+02
3.543437194824218750e+01,1.395990447998046875e+02
3.543437576293945312e+01,1.395990905761718750e+02
3.543437957763671875e+01,1.395991363525390625e+02
3.543439102172851562e+01,1.395991821289062500e+02
3.543440246582031250e+01,1.395992279052734375e+02
3.543441772460937500e+01,1.395992584228515625e+02
3.543443298339843750e+01,1.395992889404296875e+02
3.543444824218750000e+01,1.395993347167968750e+02
3.543446350097656250e+01,1.395993804931640625e+02
3.543447875976562500e+01,1.395994110107421875e+02
3.543449020385742188e+01,1.395994262695312500e+02
3.543449783325195312e+01,1.395994567871093750e+02
3.543450164794921875e+01,1.395994567871093750e+02
3.543450164794921875e+01,1.395994720458984375e+02
3.543450927734375000e+01,1.395994720458984375e+02
3.543450927734375000e+01,1.395994720458984375e+02
3.543450927734375000e+01,1.395994720458984375e+02
3.543450927734375000e+01,1.395994720458984375e+02
3.543451309204101562e+01,1.395994873046875000e+02
3.543452072143554688e+01,1.395995178222656250e+02
3.543453216552734375e+01,1.395995483398437500e+02
3.543454360961914062e+01,1.395995788574218750e+02
3.543455886840820312e+01,1.395996093750000000e+02
3.543456649780273438e+01,1.395996398925781250e+02
3.543458175659179688e+01,1.395996704101562500e+02
3.543460083007812500e+01,1.395997009277343750e+02
3.543461227416992188e+01,1.395997161865234375e+02
3.543461990356445312e+01,1.395997161865234375e+02
3.543462371826171875e+01,1.395997161865234375e+02
3.543463134765625000e+01,1.395997314453125000e+02
3.543464279174804688e+01,1.395997314453125000e+02
3.543465805053710938e+01,1.395997314453125000e+02
3.543467712402343750e+01,1.395997314453125000e+02
3.543470382690429688e+01,1.395997161865234375e+02
3.543473052978515625e+01,1.395996856689453125e+02
3.543474578857421875e+01,1.395996551513671875e+02
3.543476486206054688e+01,1.395996246337890625e+02
3.543478012084960938e+01,1.395996093750000000e+02
3.543480300903320312e+01,1.395995635986328125e+02
3.543483352661132812e+01,1.395995330810546875e+02
3.543487167358398438e+01,1.395994873046875000e+02
3.543491363525390625e+01,1.395994415283203125e+02
3.543496322631835938e+01,1.395994110107421875e+02
3.543500900268554688e+01,1.395993652343750000e+02
3.543506240844726562e+01,1.395993347167968750e+02
3.543512344360351562e+01,1.395993041992187500e+02
3.543518066406250000e+01,1.395992889404296875e+02
3.543523788452148438e+01,1.395992584228515625e+02
3.543529129028320312e+01,1.395992431640625000e+02
3.543533325195312500e+01,1.395992279052734375e+02
3.543537521362304688e+01,1.395992126464843750e+02
3.543540573120117188e+01,1.395992126464843750e+02
3.543541717529296875e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542480468750000e+01,1.395992126464843750e+02
3.543542861938476562e+01,1.395992126464843750e+02
3.543544387817382812e+01,1.395992126464843750e+02
3.543546295166015625e+01,1.395991973876953125e+02
3.543549346923828125e+01,1.395991973876953125e+02
3.543552780151367188e+01,1.395991973876953125e+02
3.543555831909179688e+01,1.395992126464843750e+02
3.543559646606445312e+01,1.395992126464843750e+02
3.543563842773437500e+01,1.395992126464843750e+02
3.543568038940429688e+01,1.395992279052734375e+02
3.543573379516601562e+01,1.395992279052734375e+02
3.543578720092773438e+01,1.395992279052734375e+02
3.543584060668945312e+01,1.395992279052734375e+02
3.543589782714843750e+01,1.395992279052734375e+02
3.543596267700195312e+01,1.395992126464843750e+02
3.543603134155273438e+01,1.395992126464843750e+02
3.543609619140625000e+01,1.395992126464843750e+02
3.543616867065429688e+01,1.395992126464843750e+02
3.543624114990234375e+01,1.395992126464843750e+02
3.543631744384765625e+01,1.395992126464843750e+02
3.543638610839843750e+01,1.395992126464843750e+02
3.543645858764648438e+01,1.395992126464843750e+02
3.543652343750000000e+01,1.395992126464843750e+02
3.543659210205078125e+01,1.395992126464843750e+02
3.543665313720703125e+01,1.395992126464843750e+02
3.543672561645507812e+01,1.395992126464843750e+02
3.543679809570312500e+01,1.395992126464843750e+02
3.543687057495117188e+01,1.395992126464843750e+02
3.543694686889648438e+01,1.395992126464843750e+02
3.543702316284179688e+01,1.395992126464843750e+02
3.543709945678710938e+01,1.395992126464843750e+02
3.543717956542968750e+01,1.395992279052734375e+02
3.543725967407226562e+01,1.395992279052734375e+02
3.543734741210937500e+01,1.395992279052734375e+02
3.543743133544921875e+01,1.395992431640625000e+02
3.543751907348632812e+01,1.395992431640625000e+02
3.543760299682617188e+01,1.395992431640625000e+02
3.543767929077148438e+01,1.395992431640625000e+02
3.543775939941406250e+01,1.395992431640625000e+02
3.543783187866210938e+01,1.395992431640625000e+02
3.543789672851562500e+01,1.395992431640625000e+02
3.543796157836914062e+01,1.395992431640625000e+02
3.543802261352539062e+01,1.395992431640625000e+02
3.543807220458984375e+01,1.395992431640625000e+02
3.543812561035156250e+01,1.395992584228515625e+02
3.543817138671875000e+01,1.395992584228515625e+02
3.543821334838867188e+01,1.395992584228515625e+02
3.543825531005859375e+01,1.395992584228515625e+02
3.543829345703125000e+01,1.395992584228515625e+02
3.543832397460937500e+01,1.395992584228515625e+02
3.543835067749023438e+01,1.395992584228515625e+02
3.543836975097656250e+01,1.395992584228515625e+02
3.543839263916015625e+01,1.395992584228515625e+02
