time,lat,lng,,,,,,,,,,,
211,35.45602865,139.6112489,,,,,,,,,,,
212,35.45602865,139.6112489,,,,,,,,,,,
213,35.45602865,139.6112489,,,,,,,,,,,
214,35.45602865,139.6112489,,,,,,,,,,,
215,35.45602865,139.6112489,,,,,,,,,,,
216,35.45602865,139.6112489,,,,,,,,,,,
217,35.45602865,139.6112489,,,,,,,,,,,
218,35.45602865,139.6112489,,,,,,,,,,,
219,35.45602865,139.6112489,,,,,,,,,,,
220,35.45602865,139.6112489,,,,,,,,,,,
221,35.45602865,139.6112489,,,,,,,,,,,
222,35.45602865,139.6112489,,,,,,,,,,,
223,35.45602865,139.6112489,,,,,,,,,,,
224,35.45602865,139.6112489,,,,,,,,,,,
225,35.45602865,139.6112489,,,,,,,,,,,
226,35.45602865,139.6112489,,,,,,,,,,,
227,35.45602865,139.6112489,,,,,,,,,,,
228,35.45602865,139.6112489,,,,,,,,,,,
229,35.45602865,139.6112489,,,,,,,,,,,
230,35.45602865,139.6112489,,,,,,,,,,,
231,35.45602865,139.6112489,,,,,,,,,,,
232,35.45602865,139.6112489,,,,,,,,,,,
233,35.45602865,139.6112489,,,,,,,,,,,
234,35.45602865,139.6112489,,,,,,,,,,,
235,35.45602865,139.6112489,,,,,,,,,,,
236,35.45602865,139.6112489,,,,,,,,,,,
237,35.45602865,139.6112489,,,,,,,,,,,
238,35.45602865,139.6112489,,,,,,,,,,,
239,35.45602865,139.6112489,,,,,,,,,,,
240,35.45602865,139.6112489,,,,,,,,,,,
241,35.45602865,139.6112489,,,,,,,,,,,
242,35.45602865,139.6112489,,,,,,,,,,,
243,35.45602865,139.6112489,,,,,,,,,,,
244,35.45602865,139.6112489,,,,,,,,,,,
245,35.45602865,139.6112489,,,,,,,,,,,
246,35.45602865,139.6112489,,,,,,,,,,,
247,35.45602865,139.6112489,,,,,,,,,,,
248,35.45602865,139.6112489,,,,,,,,,,,
249,35.45602865,139.6112489,,,,,,,,,,,
250,35.45602865,139.6112489,,,,,,,,,,,
251,35.45602865,139.6112489,,,,,,,,,,,
252,35.45602865,139.6112489,,,,,,,,,,,
253,35.45602865,139.6112489,,,,,,,,,,,
254,35.45602865,139.6112489,,,,,,,,,,,
255,35.45602865,139.6112489,,,,,,,,,,,
256,35.45602865,139.6112489,,,,,,,,,,,
257,35.45602865,139.6112489,,,,,,,,,,,
258,35.45602865,139.6112489,,,,,,,,,,,
259,35.45602865,139.6112489,,,,,,,,,,,
260,35.45602865,139.6112489,,,,,,,,,,,
261,35.45602865,139.6112489,,,,,,,,,,,
262,35.45602865,139.6112489,,,,,,,,,,,
263,35.45602865,139.6112489,,,,,,,,,,,
264,35.45602865,139.6112489,,,,,,,,,,,
265,35.45602865,139.6112489,,,,,,,,,,,
266,35.45602865,139.6112489,,,,,,,,,,,
267,35.45602865,139.6112489,,,,,,,,,,,
268,35.45602865,139.6112489,,,,,,,,,,,
269,35.45602865,139.6112489,,,,,,,,,,,
270,35.45602865,139.6112489,,,,,,,,,,,
271,35.45602865,139.6112489,,,,,,,,,,,
272,35.45602865,139.6112489,,,,,,,,,,,
273,35.45602865,139.6112489,,,,,,,,,,,
274,35.45602865,139.6112489,,,,,,,,,,,
275,35.45602865,139.6112489,,,,,,,,,,,
276,35.45602865,139.6112489,,,,,,,,,,,
277,35.45602865,139.6112489,,,,,,,,,,,
278,35.45602865,139.6112489,,,,,,,,,,,
279,35.45602865,139.6112489,,,,,,,,,,,
280,35.45602865,139.6112489,,,,,,,,,,,
281,35.45602865,139.6112489,,,,,,,,,,,
282,35.45602865,139.6112489,,,,,,,,,,,
283,35.45602865,139.6112489,,,,,,,,,,,
284,35.45602865,139.6112489,,,,,,,,,,,
285,35.45602865,139.6112489,,,,,,,,,,,
286,35.45602865,139.6112489,,,,,,,,,,,
287,35.45602865,139.6112489,,,,,,,,,,,
288,35.45602865,139.6112489,,,,,,,,,,,
289,35.45602865,139.6112489,,,,,,,,,,,
290,35.45602865,139.6112489,,,,,,,,,,,
291,35.45602865,139.6112489,,,,,,,,,,,
292,35.45602865,139.6112489,,,,,,,,,,,
293,35.45602865,139.6112489,,,,,,,,,,,
294,35.45602865,139.6112489,,,,,,,,,,,
295,35.45602865,139.6112489,,,,,,,,,,,
296,35.45602865,139.6112489,,,,,,,,,,,
297,35.45602865,139.6112489,,,,,,,,,,,
298,35.45602865,139.6112489,,,,,,,,,,,
299,35.45602865,139.6112489,,,,,,,,,,,
300,35.45602865,139.6112489,,,,,,,,,,,
301,35.45602865,139.6112489,,,,,,,,,,,
302,35.45602865,139.6112489,,,,,,,,,,,
303,35.45602865,139.6112489,,,,,,,,,,,
304,35.45602865,139.6112489,,,,,,,,,,,
305,35.45602865,139.6112489,,,,,,,,,,,
306,35.45602865,139.6112489,,,,,,,,,,,
307,35.45602865,139.6112489,,,,,,,,,,,
308,35.45602865,139.6112489,,,,,,,,,,,
309,35.45602865,139.6112489,,,,,,,,,,,
310,35.45602865,139.6112489,,,,,,,,,,,
311,35.45602865,139.6112489,,,,,,,,,,,
312,35.45602865,139.6112489,,,,,,,,,,,
313,35.45602865,139.6112489,,,,,,,,,,,
314,35.45602865,139.6112489,,,,,,,,,,,
315,35.45602865,139.6112489,,,,,,,,,,,
316,35.45602865,139.6112489,,,,,,,,,,,
317,35.45602865,139.6112489,,,,,,,,,,,
318,35.45602865,139.6112489,,,,,,,,,,,
319,35.45602865,139.6112489,,,,,,,,,,,
320,35.45602865,139.6112489,,,,,,,,,,,
321,35.45602865,139.6112489,,,,,,,,,,,
322,35.45602865,139.6112489,,,,,,,,,,,
323,35.45602865,139.6112489,,,,,,,,,,,
324,35.45602865,139.6112489,,,,,,,,,,,
325,35.45602865,139.6112489,,,,,,,,,,,
326,35.45602865,139.6112489,,,,,,,,,,,
327,35.45602865,139.6112489,,,,,,,,,,,
328,35.45602865,139.6112489,,,,,,,,,,,
329,35.45602865,139.6112489,,,,,,,,,,,
330,35.45602865,139.6112489,,,,,,,,,,,
331,35.45602865,139.6112489,,,,,,,,,,,
332,35.45602865,139.6112489,,,,,,,,,,,
333,35.45602865,139.6112489,,,,,,,,,,,
334,35.45602865,139.6112489,,,,,,,,,,,
335,35.45602865,139.6112489,,,,,,,,,,,
336,35.45602865,139.6112489,,,,,,,,,,,
337,35.45602865,139.6112489,,,,,,,,,,,
338,35.45602865,139.6112489,,,,,,,,,,,
339,35.45602865,139.6112489,,,,,,,,,,,
340,35.45602865,139.6112489,,,,,,,,,,,
341,35.45602865,139.6112489,,,,,,,,,,,
342,35.45602865,139.6112489,,,,,,,,,,,
343,35.45602865,139.6112489,,,,,,,,,,,
344,35.45602865,139.6112489,,,,,,,,,,,
345,35.45602865,139.6112489,,,,,,,,,,,
346,35.45602865,139.6112489,,,,,,,,,,,
347,35.45602865,139.6112489,,,,,,,,,,,
348,35.45602865,139.6112489,,,,,,,,,,,
349,35.45602865,139.6112489,,,,,,,,,,,
350,35.45602865,139.6112489,,,,,,,,,,,
351,35.45602865,139.6112489,,,,,,,,,,,
352,35.45602865,139.6112489,,,,,,,,,,,
353,35.45602865,139.6112489,,,,,,,,,,,
354,35.45602865,139.6112489,,,,,,,,,,,
355,35.45602865,139.6112489,,,,,,,,,,,
356,35.45602865,139.6112489,,,,,,,,,,,
357,35.45602865,139.6112489,,,,,,,,,,,
358,35.45602865,139.6112489,,,,,,,,,,,
359,35.45602865,139.6112489,,,,,,,,,,,
360,35.45602865,139.6112489,,,,,,,,,,,
361,35.45602865,139.6112489,,,,,,,,,,,
362,35.45602865,139.6112489,,,,,,,,,,,
363,35.45602865,139.6112489,,,,,,,,,,,
364,35.45602865,139.6112489,,,,,,,,,,,
365,35.45602865,139.6112489,,,,,,,,,,,
366,35.45602865,139.6112489,,,,,,,,,,,
367,35.45602865,139.6112489,,,,,,,,,,,
368,35.45602865,139.6112489,,,,,,,,,,,
369,35.45602865,139.6112489,,,,,,,,,,,
370,35.45602865,139.6112489,,,,,,,,,,,
371,35.45602865,139.6112489,,,,,,,,,,,
372,35.45602865,139.6112489,,,,,,,,,,,
373,35.45602865,139.6112489,,,,,,,,,,,
374,35.45602865,139.6112489,,,,,,,,,,,
375,35.45602865,139.6112489,,,,,,,,,,,
376,35.45602865,139.6112489,,,,,,,,,,,
377,35.45602865,139.6112489,,,,,,,,,,,
378,35.45602865,139.6112489,,,,,,,,,,,
379,35.45602865,139.6112489,,,,,,,,,,,
380,35.45602865,139.6112489,,,,,,,,,,,
381,35.45602865,139.6112489,,,,,,,,,,,
382,35.45602865,139.6112489,,,,,,,,,,,
383,35.45602865,139.6112489,,,,,,,,,,,
384,35.45602865,139.6112489,,,,,,,,,,,
385,35.45602865,139.6112489,,,,,,,,,,,
386,35.45602865,139.6112489,,,,,,,,,,,
387,35.45602865,139.6112489,,,,,,,,,,,
388,35.45602865,139.6112489,,,,,,,,,,,
389,35.45602865,139.6112489,,,,,,,,,,,
390,35.45602865,139.6112489,,,,,,,,,,,
391,35.45602865,139.6112489,,,,,,,,,,,
392,35.45602865,139.6112489,,,,,,,,,,,
393,35.45602865,139.6112489,,,,,,,,,,,
394,35.45602865,139.6112489,,,,,,,,,,,
395,35.45602865,139.6112489,,,,,,,,,,,
396,35.45602865,139.6112489,,,,,,,,,,,
397,35.45602865,139.6112489,,,,,,,,,,,
398,35.45602865,139.6112489,,,,,,,,,,,
399,35.45602865,139.6112489,,,,,,,,,,,
400,35.45602865,139.6112489,,,,,,,,,,,
401,35.45602865,139.6112489,,,,,,,,,,,
402,35.45602865,139.6112489,,,,,,,,,,,
403,35.45602865,139.6112489,,,,,,,,,,,
404,35.45602865,139.6112489,,,,,,,,,,,
405,35.45602865,139.6112489,,,,,,,,,,,
406,35.45602865,139.6112489,,,,,,,,,,,
407,35.45602865,139.6112489,,,,,,,,,,,
408,35.45602865,139.6112489,,,,,,,,,,,
409,35.45602865,139.6112489,,,,,,,,,,,
410,35.45602865,139.6112489,,,,,,,,,,,
411,35.45602865,139.6112489,,,,,,,,,,,
412,35.45602865,139.6112489,,,,,,,,,,,
413,35.45602865,139.6112489,,,,,,,,,,,
414,35.45602865,139.6112489,,,,,,,,,,,
415,35.45602865,139.6112489,,,,,,,,,,,
416,35.45602865,139.6112489,,,,,,,,,,,
417,35.45602865,139.6112489,,,,,,,,,,,
418,35.45602865,139.6112489,,,,,,,,,,,
419,35.45602865,139.6112489,,,,,,,,,,,
420,35.45602865,139.6112489,,,,,,,,,,,
421,35.45602865,139.6112489,,,,,,,,,,,
422,35.45602865,139.6112489,,,,,,,,,,,
423,35.45602865,139.6112489,,,,,,,,,,,
424,35.45602865,139.6112489,,,,,,,,,,,
425,35.45602865,139.6112489,,,,,,,,,,,
426,35.45602865,139.6112489,,,,,,,,,,,
427,35.45602865,139.6112489,,,,,,,,,,,
428,35.45602865,139.6112489,,,,,,,,,,,
429,35.45602865,139.6112489,,,,,,,,,,,
430,35.45602865,139.6112489,,,,,,,,,,,
431,35.45602865,139.6112489,,,,,,,,,,,
432,35.45602865,139.6112489,,,,,,,,,,,
433,35.45602865,139.6112489,,,,,,,,,,,
434,35.45602865,139.6112489,,,,,,,,,,,
435,35.45602865,139.6112489,,,,,,,,,,,
436,35.45602865,139.6112489,,,,,,,,,,,
437,35.45602865,139.6112489,,,,,,,,,,,
438,35.45602865,139.6112489,,,,,,,,,,,
439,35.45602865,139.6112489,,,,,,,,,,,
440,35.45602865,139.6112489,,,,,,,,,,,
441,35.45602865,139.6112489,,,,,,,,,,,
442,35.45602865,139.6112489,,,,,,,,,,,
443,35.45602865,139.6112489,,,,,,,,,,,
444,35.45602865,139.6112489,,,,,,,,,,,
445,35.45602865,139.6112489,,,,,,,,,,,
446,35.45602865,139.6112489,,,,,,,,,,,
447,35.45602865,139.6112489,,,,,,,,,,,
448,35.45602865,139.6112489,,,,,,,,,,,
449,35.45602865,139.6112489,,,,,,,,,,,
450,35.45602865,139.6112489,,,,,,,,,,,
451,35.45602865,139.6112489,,,,,,,,,,,
452,35.45602865,139.6112489,,,,,,,,,,,
453,35.45602865,139.6112489,,,,,,,,,,,
454,35.45602865,139.6112489,,,,,,,,,,,
455,35.45602865,139.6112489,,,,,,,,,,,
456,35.45602865,139.6112489,,,,,,,,,,,
457,35.45602865,139.6112489,,,,,,,,,,,
458,35.45602865,139.6112489,,,,,,,,,,,
459,35.45602865,139.6112489,,,,,,,,,,,
460,35.45602865,139.6112489,,,,,,,,,,,
461,35.45602865,139.6112489,,,,,,,,,,,
462,35.45602865,139.6112489,,,,,,,,,,,
463,35.45602865,139.6112489,,,,,,,,,,,
464,35.45602865,139.6112489,,,,,,,,,,,
465,35.45602865,139.6112489,,,,,,,,,,,
466,35.45602865,139.6112489,,,,,,,,,,,
467,35.45602865,139.6112489,,,,,,,,,,,
468,35.45602865,139.6112489,,,,,,,,,,,
469,35.45602865,139.6112489,,,,,,,,,,,
470,35.45602865,139.6112489,,,,,,,,,,,
471,35.45602865,139.6112489,,,,,,,,,,,
472,35.45602865,139.6112489,,,,,,,,,,,
473,35.45602865,139.6112489,,,,,,,,,,,
474,35.45602865,139.6112489,,,,,,,,,,,
475,35.45602865,139.6112489,,,,,,,,,,,
476,35.45602865,139.6112489,,,,,,,,,,,
477,35.45602865,139.6112489,,,,,,,,,,,
478,35.45602865,139.6112489,,,,,,,,,,,
479,35.45602865,139.6112489,,,,,,,,,,,
480,35.45602865,139.6112489,,,,,,,,,,,
481,35.45602865,139.6112489,,,,,,,,,,,
482,35.45602865,139.6112489,,,,,,,,,,,
483,35.45602865,139.6112489,,,,,,,,,,,
484,35.45602865,139.6112489,,,,,,,,,,,
485,35.45602865,139.6112489,,,,,,,,,,,
486,35.45602865,139.6112489,,,,,,,,,,,
487,35.45602865,139.6112489,,,,,,,,,,,
488,35.45602865,139.6112489,,,,,,,,,,,
489,35.45602865,139.6112489,,,,,,,,,,,
490,35.45602865,139.6112489,,,,,,,,,,,
491,35.45602865,139.6112489,,,,,,,,,,,
492,35.45602865,139.6112489,,,,,,,,,,,
493,35.45602865,139.6112489,,,,,,,,,,,
494,35.45602865,139.6112489,,,,,,,,,,,
495,35.45602865,139.6112489,,,,,,,,,,,
496,35.45602865,139.6112489,,,,,,,,,,,
497,35.45602865,139.6112489,,,,,,,,,,,
498,35.45602865,139.6112489,,,,,,,,,,,
499,35.45602865,139.6112489,,,,,,,,,,,
500,35.45602865,139.6112489,,,,,,,,,,,
501,35.45602865,139.6112489,,,,,,,,,,,
502,35.45602865,139.6112489,,,,,,,,,,,
503,35.45602865,139.6112489,,,,,,,,,,,
504,35.45602865,139.6112489,,,,,,,,,,,
505,35.45602865,139.6112489,,,,,,,,,,,
506,35.45602865,139.6112489,,,,,,,,,,,
507,35.45602865,139.6112489,,,,,,,,,,,
508,35.45602865,139.6112489,,,,,,,,,,,
509,35.45602865,139.6112489,,,,,,,,,,,
510,35.45602865,139.6112489,,,,,,,,,,,
511,35.45602865,139.6112489,,,,,,,,,,,
512,35.45602865,139.6112489,,,,,,,,,,,
513,35.45602865,139.6112489,,,,,,,,,,,
514,35.45602865,139.6112489,,,,,,,,,,,
515,35.45602865,139.6112489,,,,,,,,,,,
516,35.45602865,139.6112489,,,,,,,,,,,
517,35.45602865,139.6112489,,,,,,,,,,,
518,35.45602865,139.6112489,,,,,,,,,,,
519,35.45602865,139.6112489,,,,,,,,,,,
520,35.45602865,139.6112489,,,,,,,,,,,
521,35.45602865,139.6112489,,,,,,,,,,,
522,35.45602865,139.6112489,,,,,,,,,,,
523,35.45602865,139.6112489,,,,,,,,,,,
524,35.45602865,139.6112489,,,,,,,,,,,
525,35.45602865,139.6112489,,,,,,,,,,,
526,35.45602865,139.6112489,,,,,,,,,,,
527,35.45602865,139.6112489,,,,,,,,,,,
528,35.45602865,139.6112489,,,,,,,,,,,
529,35.45602865,139.6112489,,,,,,,,,,,
530,35.45602865,139.6112489,,,,,,,,,,,
531,35.45602865,139.6112489,,,,,,,,,,,
532,35.45602865,139.6112489,,,,,,,,,,,
533,35.45602865,139.6112489,,,,,,,,,,,
534,35.45602865,139.6112489,,,,,,,,,,,
535,35.45602865,139.6112489,,,,,,,,,,,
536,35.45602865,139.6112489,,,,,,,,,,,
537,35.45602865,139.6112489,,,,,,,,,,,
538,35.45602865,139.6112489,,,,,,,,,,,
539,35.45602865,139.6112489,,,,,,,,,,,
540,35.45602865,139.6112489,,,,,,,,,,,
541,35.45602865,139.6112489,,,,,,,,,,,
542,35.45602865,139.6112489,,,,,,,,,,,
543,35.45602865,139.6112489,,,,,,,,,,,
544,35.45602865,139.6112489,,,,,,,,,,,
545,35.45602865,139.6112489,,,,,,,,,,,
546,35.45602865,139.6112489,,,,,,,,,,,
547,35.45602865,139.6112489,,,,,,,,,,,
548,35.45602865,139.6112489,,,,,,,,,,,
549,35.45602865,139.6112489,,,,,,,,,,,
550,35.45602865,139.6112489,,,,,,,,,,,
551,35.45602865,139.6112489,,,,,,,,,,,
552,35.45602865,139.6112489,,,,,,,,,,,
553,35.45602865,139.6112489,,,,,,,,,,,
554,35.45602865,139.6112489,,,,,,,,,,,
555,35.45602865,139.6112489,,,,,,,,,,,
556,35.45602865,139.6112489,,,,,,,,,,,
557,35.45602865,139.6112489,,,,,,,,,,,
558,35.45602865,139.6112489,,,,,,,,,,,
